2,22546789.623,3,3,511,42,3,1,0,0,0.201,557,0,3.293,0.444,0.571,0.500,0.222,0.000,0.000,0.000,0.000,0.000,0.333,0.429,0.333,0.222,0.000,0.000,0.000,0.000,0.000
3,22546789.697,4,4,480,52,4,0,0,0,0.237,536,557,2.987,0.435,0.526,0.615,0.571,0.615,0.545,0.600,0.600,0.250,0.348,0.421,0.462,0.429,0.462,0.364,0.400,0.400,0.000
4,22546789.770,9,9,611,50,4,0,0,0,0.215,665,536,3.116,0.381,0.381,0.444,0.571,0.571,0.600,0.600,0.667,0.250,0.286,0.286,0.333,0.429,0.286,0.400,0.400,0.444,0.250
5,22546789.842,7,5,555,52,5,0,1,1,0.225,614,665,3.213,0.400,0.471,0.533,0.571,0.667,0.727,0.727,0.545,0.250,0.400,0.471,0.533,0.571,0.500,0.364,0.364,0.364,0.250
6,22546789.919,6,6,545,54,5,1,0,2,0.234,607,614,3.399,0.500,0.588,0.533,0.571,0.727,0.727,0.600,0.400,0.444,0.500,0.588,0.533,0.571,0.727,0.727,0.600,0.200,0.222
7,22546789.993,5,5,573,58,8,1,0,0,0.211,640,607,3.366,0.435,0.526,0.625,0.727,0.727,0.727,0.600,0.600,0.444,0.435,0.526,0.625,0.727,0.727,0.545,0.400,0.400,0.222
8,22546790.066,8,8,503,59,9,1,2,2,0.247,576,640,2.088,0.364,0.444,0.500,0.571,0.615,0.667,0.727,0.444,0.444,0.273,0.333,0.375,0.429,0.462,0.500,0.545,0.222,0.222
9,22546790.139,6,6,508,57,10,1,2,0,0.232,578,576,3.271,0.364,0.421,0.533,0.615,0.667,0.462,0.500,0.364,0.250,0.364,0.421,0.533,0.615,0.667,0.462,0.500,0.364,0.250
10,22546790.214,6,4,513,48,11,0,1,0,0.209,573,578,3.297,0.500,0.556,0.571,0.571,0.667,0.667,0.364,0.444,0.500,0.500,0.556,0.571,0.429,0.500,0.500,0.364,0.444,0.500
11,22546790.288,6,4,449,54,13,0,0,0,0.238,516,573,2.729,0.455,0.526,0.588,0.533,0.615,0.500,0.364,0.400,0.286,0.364,0.421,0.471,0.400,0.462,0.333,0.364,0.400,0.286
12,22546790.362,7,3,534,45,12,0,0,2,0.223,593,516,3.072,0.526,0.556,0.556,0.500,0.533,0.615,0.600,0.500,0.286,0.526,0.556,0.556,0.500,0.400,0.462,0.400,0.250,0.286
13,22546790.434,5,5,481,38,9,0,0,1,0.234,529,593,3.364,0.400,0.500,0.526,0.667,0.600,0.600,0.600,0.571,0.571,0.320,0.400,0.421,0.500,0.400,0.400,0.400,0.286,0.286
14,22546790.509,7,4,544,36,13,0,0,1,0.221,594,529,3.499,0.421,0.421,0.444,0.429,0.333,0.600,0.600,0.400,0.444,0.421,0.421,0.444,0.429,0.333,0.400,0.400,0.400,0.222
15,22546790.583,6,4,547,46,15,0,0,2,0.233,610,594,3.244,0.400,0.476,0.667,0.615,0.727,0.667,0.667,0.667,0.667,0.320,0.381,0.533,0.462,0.364,0.444,0.444,0.444,0.444
16,22546790.657,8,4,547,40,10,0,1,1,0.262,599,610,3.057,0.417,0.455,0.625,0.615,0.600,0.600,0.667,0.667,0.667,0.417,0.455,0.625,0.462,0.400,0.400,0.444,0.444,0.444
17,22546790.728,6,6,478,41,12,0,1,2,0.292,534,599,3.229,0.435,0.476,0.556,0.571,0.615,0.500,0.600,0.222,0.222,0.348,0.381,0.444,0.429,0.462,0.333,0.200,0.222,0.222
