frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,3357158.967,3,3,623,3,0,0,0,0,0.059,626,0,3.958,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000
69,25043392.958,2,2,819,19,5,0,0,8,0.316,851,626,0.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,25043393.034,2,2,897,22,10,0,1,7,0.284,937,851,0.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
71,25043393.108,4,4,935,24,3,0,0,9,0.276,971,937,1.229,0.077,0.111,0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.111,0.154,0.000,0.000,0.000,0.000,0.000,0.000
72,25043393.185,2,2,874,16,3,0,1,5,0.248,899,971,0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
73,25043393.337,3,3,865,16,3,0,0,9,0.212,893,899,0.776,0.133,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.133,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000
74,25043393.414,5,5,877,24,1,1,0,2,0.281,905,893,0.358,0.087,0.133,0.200,0.286,0.000,0.000,0.000,0.000,0.000,0.087,0.133,0.200,0.286,0.000,0.000,0.000,0.000,0.000
75,25043393.487,2,2,854,23,6,1,1,3,0.384,888,905,0.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
76,25043393.639,3,3,896,16,1,0,0,4,0.268,917,888,0.841,0.235,0.308,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.235,0.308,0.182,0.000,0.000,0.000,0.000,0.000,0.000
77,25043393.790,3,3,824,25,1,0,0,2,0.216,852,917,0.492,0.200,0.286,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.286,0.250,0.000,0.000,0.000,0.000,0.000,0.000
78,25043393.939,3,3,829,21,1,0,0,3,0.218,854,852,0.990,0.182,0.333,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.182,0.333,0.200,0.000,0.000,0.000,0.000,0.000,0.000
79,25043394.014,5,5,830,19,1,0,0,0,0.221,850,854,1.107,0.125,0.182,0.286,0.667,0.000,0.000,0.000,0.000,0.000,0.125,0.182,0.286,0.667,0.000,0.000,0.000,0.000,0.000
80,25043394.165,3,3,700,15,1,0,0,1,0.201,717,850,0.085,0.167,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000
81,25043394.238,2,2,731,16,3,0,0,3,0.214,753,717,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
84,25043394.463,2,2,766,11,2,0,0,1,0.194,780,753,0.609,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
85,25043394.539,4,4,843,15,3,0,0,4,0.195,865,780,1.014,0.235,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.235,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000
86,25043394.614,6,6,923,24,3,0,0,0,0.205,950,865,0.691,0.091,0.167,0.333,0.500,0.667,0.000,0.000,0.000,0.000,0.091,0.167,0.333,0.500,0.667,0.000,0.000,0.000,0.000
87,25043394.764,5,5,915,18,1,0,0,2,0.179,936,950,0.834,0.167,0.286,0.400,0.500,0.000,0.000,0.000,0.000,0.000,0.167,0.286,0.400,0.500,0.000,0.000,0.000,0.000,0.000
88,25043394.915,6,6,898,16,5,0,0,1,0.175,920,936,0.978,0.333,0.364,0.286,0.333,0.400,0.333,0.000,0.000,0.000,0.333,0.364,0.286,0.333,0.400,0.333,0.000,0.000,0.000
89,25043395.063,4,4,863,8,2,0,0,0,0.131,873,920,0.668,0.308,0.444,0.571,0.500,0.000,0.000,0.000,0.000,0.000,0.308,0.444,0.571,0.500,0.000,0.000,0.000,0.000,0.000
90,25043395.213,4,4,781,8,1,0,0,2,0.125,792,873,0.382,0.250,0.333,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.333,0.571,0.000,0.000,0.000,0.000,0.000,0.000
91,25043395.287,4,4,883,15,1,0,0,4,0.136,903,792,0.840,0.400,0.571,1.000,0.667,0.500,0.667,0.667,0.000,0.000,0.400,0.571,1.000,0.667,0.500,0.667,0.667,0.000,0.000
92,25043395.436,3,3,920,18,2,0,0,1,0.132,941,903,0.565,0.571,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.571,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000
93,25043395.583,5,5,933,14,2,0,0,0,0.126,949,941,0.777,0.286,0.571,0.571,0.800,0.000,0.000,0.000,0.000,0.000,0.286,0.571,0.571,0.800,0.000,0.000,0.000,0.000,0.000
