frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,29725995.263,3,3,248,8,0,0,0,0,0.043,256,0,6.391,0.800,1.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.800,1.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000
2,29727053.554,4,4,713,20,2,0,0,0,0.174,735,256,0.045,0.308,0.235,0.364,0.250,0.250,0.250,0.250,0.250,0.250,0.308,0.235,0.364,0.250,0.250,0.250,0.250,0.250,0.250
3,29727053.709,2,2,707,22,1,0,0,1,0.256,731,735,0.145,0.435,0.421,0.353,0.267,0.308,0.333,0.222,0.222,0.222,0.435,0.421,0.353,0.267,0.308,0.333,0.222,0.222,0.222
4,29727053.785,4,4,726,28,0,0,0,0,0.224,754,731,0.244,0.444,0.471,0.533,0.533,0.400,0.308,0.308,0.400,0.364,0.444,0.471,0.533,0.533,0.400,0.308,0.308,0.400,0.364
5,29727053.936,5,5,729,20,0,0,0,2,0.152,751,754,0.138,0.526,0.444,0.500,0.533,0.308,0.308,0.182,0.200,0.200,0.526,0.444,0.500,0.533,0.308,0.308,0.182,0.200,0.200
6,29727054.011,4,4,696,32,0,0,0,0,0.169,728,751,0.051,0.500,0.526,0.588,0.571,0.545,0.250,0.250,0.250,0.250,0.500,0.526,0.588,0.571,0.545,0.250,0.250,0.250,0.250
7,29727054.166,5,5,734,23,1,0,0,1,0.165,759,728,0.046,0.526,0.556,0.588,0.625,0.500,0.500,0.400,0.222,0.222,0.526,0.556,0.588,0.625,0.500,0.500,0.400,0.222,0.222
8,29727054.240,4,4,736,22,0,0,0,1,0.162,759,759,0.024,0.500,0.526,0.588,0.588,0.588,0.308,0.364,0.222,0.222,0.500,0.526,0.588,0.588,0.588,0.308,0.364,0.222,0.222
9,29727054.317,6,6,741,30,1,0,0,0,0.167,772,759,0.016,0.480,0.571,0.526,0.588,0.615,0.400,0.222,0.222,0.222,0.480,0.571,0.526,0.588,0.615,0.400,0.222,0.222,0.222
10,29727054.392,4,4,745,20,0,0,0,0,0.157,765,772,0.013,0.417,0.455,0.556,0.462,0.462,0.429,0.500,0.200,0.222,0.417,0.455,0.556,0.462,0.462,0.429,0.500,0.200,0.222
11,29727054.545,4,4,758,21,0,0,0,1,0.162,780,765,0.112,0.533,0.667,0.727,0.667,0.667,0.400,0.400,0.222,0.250,0.533,0.667,0.727,0.667,0.667,0.400,0.400,0.222,0.250
12,29727054.619,3,3,774,21,0,1,0,2,0.128,798,780,0.037,0.500,0.625,0.615,0.545,0.545,0.545,0.364,0.222,0.222,0.500,0.625,0.615,0.545,0.545,0.545,0.364,0.222,0.222
13,29727054.769,5,5,745,21,1,0,0,2,0.146,769,798,0.015,0.526,0.625,0.667,0.714,0.364,0.222,0.200,0.200,0.222,0.526,0.625,0.667,0.714,0.364,0.222,0.200,0.200,0.222
14,29727054.920,5,5,772,23,1,0,0,0,0.124,796,769,0.008,0.571,0.571,0.625,0.667,0.571,0.500,0.200,0.200,0.222,0.571,0.571,0.625,0.667,0.571,0.500,0.200,0.200,0.222
15,29727054.996,4,4,771,16,2,0,0,1,0.105,790,796,0.007,0.500,0.588,0.769,0.727,0.600,0.600,0.444,0.250,0.250,0.500,0.588,0.769,0.727,0.600,0.600,0.444,0.250,0.250
16,29727055.147,4,4,738,20,2,1,0,1,0.098,762,790,0.003,0.500,0.533,0.571,0.571,0.462,0.333,0.182,0.182,0.182,0.500,0.533,0.571,0.571,0.462,0.333,0.182,0.182,0.182
17,29727055.299,3,3,780,13,3,1,0,2,0.109,799,762,0.055,0.500,0.545,0.545,0.545,0.545,0.444,0.250,0.250,0.250,0.500,0.545,0.545,0.545,0.545,0.444,0.250,0.250,0.250
18,29727055.449,2,2,732,17,2,0,0,0,0.109,751,799,0.030,0.471,0.308,0.333,0.200,0.200,0.200,0.200,0.200,0.000,0.471,0.308,0.333,0.200,0.200,0.200,0.200,0.200,0.000
19,29727055.526,3,3,754,24,3,0,0,1,0.141,782,751,0.017,0.583,0.636,0.444,0.429,0.200,0.200,0.222,0.222,0.222,0.583,0.636,0.444,0.429,0.200,0.200,0.222,0.222,0.222
20,29727055.600,4,4,756,14,1,0,0,0,0.110,771,782,0.007,0.526,0.667,0.769,0.400,0.400,0.444,0.250,0.250,0.250,0.526,0.667,0.769,0.400,0.400,0.444,0.250,0.250,0.250
21,29727055.678,3,3,814,17,5,0,0,0,0.140,836,771,0.001,0.636,0.667,0.667,0.500,0.429,0.462,0.500,0.200,0.182,0.545,0.571,0.556,0.500,0.429,0.462,0.500,0.200,0.182
22,29727055.828,6,6,751,16,7,0,0,1,0.134,775,836,0.324,0.700,0.667,0.750,0.615,0.769,0.667,0.545,0.000,0.000,0.700,0.667,0.750,0.615,0.769,0.667,0.545,0.000,0.000
23,29727055.907,2,2,741,21,5,0,0,2,0.126,769,775,0.006,0.778,0.750,0.750,0.667,0.667,0.615,0.000,0.000,0.000,0.778,0.750,0.750,0.667,0.667,0.615,0.000,0.000,0.000
24,29727055.983,4,4,806,16,3,0,0,2,0.121,827,769,0.011,0.571,0.632,0.667,0.667,0.571,0.615,0.500,0.500,0.200,0.571,0.632,0.667,0.667,0.571,0.615,0.500,0.333,0.200
25,29727056.057,3,3,791,21,2,0,0,0,0.129,814,827,0.223,0.737,0.875,0.857,0.857,0.545,0.545,0.400,0.400,0.400,0.737,0.875,0.857,0.857,0.545,0.545,0.400,0.400,0.400
26,29727056.131,4,4,756,19,3,0,0,0,0.134,778,814,0.192,0.556,0.588,0.667,0.462,0.500,0.545,0.545,0.400,0.400,0.556,0.588,0.667,0.462,0.500,0.545,0.545,0.400,0.400
27,29727056.207,3,3,728,18,1,0,0,1,0.127,748,778,0.199,0.800,0.857,0.857,0.667,0.667,0.400,0.222,0.222,0.200,0.800,0.857,0.857,0.667,0.667,0.400,0.222,0.222,0.200
28,29727056.281,4,4,722,18,1,0,0,2,0.135,743,748,0.091,0.706,0.750,0.800,0.500,0.500,0.500,0.364,0.200,0.000,0.706,0.750,0.800,0.500,0.500,0.500,0.364,0.200,0.000
29,29727056.357,2,2,759,26,2,0,0,0,0.139,787,743,0.264,0.824,0.824,0.800,0.769,0.667,0.545,0.364,0.364,0.200,0.824,0.824,0.800,0.769,0.667,0.545,0.364,0.364,0.200
30,29727056.432,7,7,816,25,1,0,0,0,0.132,842,787,0.250,0.556,0.625,0.714,0.615,0.667,0.727,0.444,0.444,0.600,0.556,0.625,0.714,0.615,0.667,0.727,0.444,0.444,0.600
31,29727056.584,3,3,803,24,2,0,0,3,0.157,832,842,0.338,0.824,0.933,0.857,0.769,0.769,0.545,0.600,0.444,0.444,0.824,0.933,0.857,0.769,0.769,0.545,0.600,0.444,0.444
32,29727056.736,4,4,770,14,0,0,0,0,0.157,784,832,0.381,0.632,0.750,0.857,0.727,0.600,0.444,0.444,0.250,0.250,0.632,0.750,0.857,0.727,0.600,0.444,0.444,0.250,0.250
33,29727056.810,5,5,791,18,2,0,0,0,0.446,811,784,0.289,0.545,0.632,0.750,0.769,0.444,0.500,0.286,0.286,0.286,0.545,0.632,0.750,0.769,0.444,0.500,0.286,0.286,0.286
34,29727056.961,4,4,788,22,2,1,0,0,0.386,813,811,0.321,0.706,0.750,0.857,0.545,0.222,0.250,0.250,0.000,0.000,0.706,0.750,0.857,0.545,0.222,0.250,0.250,0.000,0.000
35,29727057.038,4,4,766,21,1,2,0,2,0.318,792,813,0.418,0.526,0.625,0.833,0.727,0.667,0.000,0.000,0.000,0.000,0.526,0.625,0.833,0.727,0.667,0.000,0.000,0.000,0.000
36,29727057.190,5,5,743,18,0,1,0,0,0.386,762,792,0.312,0.462,0.522,0.556,0.615,0.615,0.200,0.000,0.000,0.000,0.462,0.522,0.556,0.615,0.615,0.200,0.000,0.000,0.000
37,29727057.266,3,3,760,16,1,0,2,0,0.205,779,762,0.335,0.500,0.571,0.571,0.500,0.545,0.400,0.222,0.222,0.250,0.500,0.571,0.571,0.500,0.545,0.400,0.222,0.222,0.250
38,29727057.340,2,2,742,17,2,0,3,1,0.187,765,779,0.419,0.714,0.667,0.545,0.545,0.545,0.600,0.444,0.444,0.000,0.714,0.667,0.545,0.545,0.545,0.600,0.444,0.444,0.000
39,29727057.416,2,2,709,17,0,0,0,1,0.205,727,765,0.096,0.625,0.571,0.545,0.444,0.444,0.500,0.500,0.000,0.000,0.625,0.571,0.545,0.444,0.444,0.500,0.500,0.000,0.000
40,29727057.492,5,5,736,14,2,3,0,0,0.192,755,727,0.155,0.308,0.400,0.400,0.444,0.222,0.222,0.000,0.000,0.000,0.308,0.400,0.400,0.444,0.222,0.222,0.000,0.000,0.000
41,29727057.566,3,3,683,12,1,0,2,0,0.146,698,755,0.082,0.364,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.364,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000
42,29727057.640,3,3,717,18,2,0,2,0,0.135,739,698,0.027,0.133,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.133,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000
43,29727057.718,3,3,689,14,1,2,1,0,0.123,707,739,0.169,0.429,0.500,0.222,0.250,0.000,0.000,0.000,0.000,0.000,0.429,0.500,0.222,0.250,0.000,0.000,0.000,0.000,0.000
44,29727057.792,2,2,707,15,2,0,5,0,0.139,729,707,0.190,0.400,0.308,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.308,0.182,0.000,0.000,0.000,0.000,0.000,0.000
45,29727057.869,3,3,678,17,0,0,1,0,0.141,696,729,0.297,0.364,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.364,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000
46,29727057.946,2,2,675,11,2,0,2,0,0.181,690,696,0.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
47,29727058.020,3,3,675,9,3,0,5,0,0.133,692,690,0.366,0.154,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.154,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000
48,29727058.097,3,3,688,17,1,1,5,1,0.202,713,692,0.396,0.444,0.500,0.286,0.286,0.000,0.000,0.000,0.000,0.000,0.444,0.500,0.286,0.286,0.000,0.000,0.000,0.000,0.000
49,29727058.174,3,3,747,18,0,0,6,0,0.218,771,713,17.496,0.500,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000
50,29727058.250,3,3,732,10,1,0,4,1,0.155,748,771,5.822,0.250,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000
51,29727058.328,2,2,746,8,1,1,5,0,0.184,761,748,6.140,0.308,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.308,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000
52,29727058.404,2,2,727,16,2,0,6,0,0.266,751,761,0.218,0.250,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000
53,29727058.479,2,3,735,19,0,0,6,1,0.334,761,751,5.520,0.308,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.154,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000
54,29727058.553,2,2,730,15,1,0,6,0,0.507,752,761,7.797,0.160,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
55,29727058.630,4,4,735,21,1,2,5,1,0.515,765,752,0.321,0.182,0.200,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.182,0.200,0.211,0.000,0.000,0.000,0.000,0.000,0.000
56,29727058.705,4,4,735,24,0,0,4,1,0.474,764,765,0.249,0.160,0.182,0.267,0.182,0.000,0.000,0.000,0.000,0.000,0.160,0.182,0.267,0.182,0.000,0.000,0.000,0.000,0.000
57,29727058.780,4,2,746,22,1,2,6,0,0.537,777,764,0.277,0.065,0.087,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
58,29727058.933,3,3,719,17,1,1,6,0,0.406,744,777,0.244,0.240,0.286,0.118,0.000,0.000,0.000,0.000,0.000,0.000,0.240,0.286,0.118,0.000,0.000,0.000,0.000,0.000,0.000
59,29727059.008,2,2,727,17,0,2,5,0,0.370,751,744,0.221,0.160,0.091,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.091,0.111,0.000,0.000,0.000,0.000,0.000,0.000
60,29727059.086,2,4,743,17,1,0,7,0,0.350,768,751,0.195,0.167,0.095,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.095,0.143,0.000,0.000,0.000,0.000,0.000,0.000
61,29727059.160,4,4,722,12,0,1,7,2,0.343,744,768,0.167,0.125,0.148,0.182,0.111,0.000,0.000,0.000,0.000,0.000,0.125,0.148,0.182,0.111,0.000,0.000,0.000,0.000,0.000
62,29727059.312,3,4,754,24,0,3,4,0,0.325,785,744,0.136,0.138,0.182,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.069,0.091,0.125,0.000,0.000,0.000,0.000,0.000,0.000
63,29727059.388,5,3,788,22,1,1,9,0,0.317,821,785,0.199,0.174,0.250,0.200,0.333,0.000,0.000,0.000,0.000,0.000,0.087,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,29727059.540,7,3,801,23,1,4,7,0,0.398,836,821,0.147,0.133,0.167,0.100,0.133,0.154,0.200,0.000,0.000,0.000,0.133,0.167,0.100,0.133,0.000,0.000,0.000,0.000,0.000
65,29727059.691,7,3,795,19,1,1,9,0,0.484,825,836,0.196,0.082,0.087,0.047,0.067,0.095,0.143,0.000,0.000,0.000,0.041,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,29727059.770,8,4,748,19,2,0,9,0,0.461,778,825,0.018,0.100,0.111,0.121,0.083,0.100,0.182,0.222,0.000,0.000,0.050,0.056,0.061,0.000,0.000,0.000,0.000,0.000,0.000
67,29727059.847,10,10,779,23,0,4,4,0,0.501,810,778,0.068,0.083,0.098,0.121,0.087,0.100,0.133,0.182,0.286,0.400,0.083,0.098,0.121,0.087,0.100,0.133,0.182,0.286,0.400
68,29727059.999,4,4,807,19,0,0,6,1,0.496,833,810,0.106,0.108,0.129,0.138,0.100,0.111,0.125,0.000,0.000,0.000,0.108,0.129,0.138,0.100,0.111,0.125,0.000,0.000,0.000
69,29727060.149,4,3,784,19,4,0,11,3,0.520,821,833,0.138,0.091,0.105,0.114,0.074,0.083,0.000,0.000,0.000,0.000,0.091,0.105,0.057,0.000,0.000,0.000,0.000,0.000,0.000
70,29727060.298,7,5,797,31,5,1,6,3,0.508,843,821,0.083,0.130,0.162,0.114,0.148,0.167,0.211,0.154,0.000,0.000,0.087,0.108,0.114,0.148,0.083,0.105,0.000,0.000,0.000
71,29727060.450,9,9,840,51,2,3,10,3,0.529,909,843,0.263,0.070,0.085,0.105,0.148,0.174,0.222,0.267,0.400,0.400,0.070,0.085,0.105,0.148,0.174,0.222,0.267,0.400,0.400
72,29727060.600,7,7,866,44,5,3,7,8,0.548,933,909,0.249,0.061,0.069,0.100,0.133,0.190,0.286,0.133,0.143,0.200,0.061,0.069,0.100,0.133,0.190,0.286,0.133,0.143,0.200
73,29727060.756,10,10,822,34,7,1,3,1,0.561,868,933,0.093,0.078,0.098,0.114,0.167,0.200,0.235,0.222,0.267,0.364,0.078,0.098,0.114,0.167,0.200,0.235,0.222,0.267,0.364
74,29727060.908,9,9,816,19,7,1,3,3,0.611,849,868,0.028,0.039,0.048,0.062,0.087,0.111,0.118,0.118,0.154,0.000,0.039,0.048,0.062,0.087,0.111,0.118,0.118,0.154,0.000
