frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,25040995.320,2,2,642,0,0,0,0,0,0.020,642,0,0.125,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,25041001.728,4,4,816,17,1,0,0,1,0.093,835,642,5.259,0.444,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.444,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000
3,25041001.804,4,4,816,15,2,0,0,0,0.086,833,835,5.353,0.500,0.667,0.800,0.800,0.500,0.400,0.400,0.500,0.500,0.500,0.667,0.800,0.800,0.500,0.400,0.400,0.500,0.500
4,25041001.955,2,2,822,17,0,0,1,0,0.057,840,833,5.511,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.000,0.000
5,25041002.110,2,2,850,21,1,0,0,1,0.070,873,840,5.353,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667
6,25041002.262,4,4,824,20,5,0,0,0,0.081,849,873,6.190,0.444,0.800,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.444,0.800,1.000,1.000,1.000,1.000,1.000,0.667,0.667
7,25041002.414,4,4,856,20,3,0,0,2,0.074,881,849,5.747,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800
8,25041002.567,3,3,865,22,3,0,0,0,0.073,890,881,5.865,0.571,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.571,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500
9,25041002.716,5,5,915,28,3,0,0,1,0.088,947,890,5.973,0.400,0.444,0.571,0.667,0.667,0.667,0.400,0.500,0.500,0.400,0.444,0.571,0.667,0.667,0.667,0.400,0.500,0.500
10,25041002.869,3,3,885,24,4,0,0,0,0.079,913,947,6.169,0.571,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.500,0.571,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.500
11,25041003.023,3,3,874,24,2,1,0,0,0.090,901,913,6.124,0.500,0.667,0.667,0.667,0.500,0.667,0.667,0.667,0.667,0.500,0.667,0.667,0.667,0.500,0.667,0.667,0.667,0.667
12,25041003.172,5,5,868,27,2,1,0,3,0.099,901,901,6.461,0.571,0.667,0.667,0.800,0.500,0.500,0.500,0.500,0.500,0.571,0.667,0.667,0.800,0.500,0.500,0.500,0.500,0.500
13,25041003.323,5,5,839,33,3,0,0,0,0.096,875,901,6.892,0.500,0.667,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.500,0.667,0.800,1.000,1.000,1.000,0.667,0.667,0.667
14,25041003.472,7,7,868,24,3,0,0,1,0.092,896,875,7.048,0.500,0.667,0.800,0.800,0.800,1.000,0.667,0.000,0.000,0.500,0.667,0.800,0.800,0.800,1.000,0.667,0.000,0.000
15,25041003.621,3,3,884,16,3,0,0,0,0.083,903,896,7.149,0.667,0.800,0.800,0.800,0.800,0.000,0.000,0.000,0.000,0.667,0.800,0.800,0.800,0.800,0.000,0.000,0.000,0.000
16,25041003.772,4,4,914,21,5,0,0,0,0.090,940,903,7.122,0.333,0.571,0.800,0.800,0.500,0.500,0.500,0.500,0.500,0.333,0.571,0.800,0.800,0.500,0.500,0.500,0.500,0.500
17,25041003.923,7,7,937,24,2,1,0,5,0.097,969,940,7.211,0.308,0.571,0.333,0.400,0.500,0.667,0.667,0.667,0.000,0.308,0.571,0.333,0.400,0.500,0.667,0.667,0.667,0.000
18,25041004.074,3,3,903,24,8,1,0,0,0.096,936,969,7.368,0.571,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.571,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667
