frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,22547162.671,3,3,224,12,4,0,0,0,0.212,240,0,0.508,0.615,0.800,0.667,0.750,0.500,0.333,0.333,0.333,0.333,0.615,0.800,0.667,0.750,0.500,0.333,0.333,0.333,0.333
2,22547162.746,6,7,212,10,3,0,0,1,0.212,226,240,0.497,0.727,0.727,0.727,0.800,0.909,0.889,0.750,0.667,0.750,0.545,0.545,0.545,0.600,0.727,0.889,0.750,0.667,0.750
3,22547162.818,6,7,193,13,3,0,0,0,0.201,209,226,0.613,0.500,0.500,0.500,0.400,0.750,0.750,0.750,0.750,0.750,0.500,0.500,0.500,0.400,0.500,0.750,0.750,0.750,0.750
4,22547162.893,7,7,207,19,3,0,0,0,0.240,229,209,0.403,0.545,0.545,0.545,0.667,0.667,0.750,0.750,0.571,0.571,0.545,0.545,0.545,0.667,0.667,0.750,0.750,0.571,0.571
5,22547162.968,4,4,218,15,3,0,1,1,0.214,238,229,0.511,0.667,0.667,0.800,0.667,0.667,0.667,0.500,0.500,0.500,0.667,0.667,0.800,0.667,0.667,0.667,0.500,0.500,0.500
6,22547163.042,5,7,237,14,7,0,0,0,0.244,258,238,0.694,0.533,0.615,0.727,0.800,0.800,0.571,0.571,0.571,0.571,0.267,0.308,0.364,0.400,0.400,0.571,0.571,0.571,0.571
7,22547163.114,7,6,243,14,2,1,0,1,0.230,261,258,0.475,0.615,0.615,0.615,0.600,0.667,0.750,0.750,0.750,0.571,0.615,0.615,0.615,0.600,0.667,0.500,0.500,0.500,0.286
8,22547163.186,7,8,219,16,3,0,0,1,0.222,239,261,0.218,0.545,0.545,0.600,0.600,0.800,0.889,0.889,0.750,0.571,0.545,0.545,0.600,0.600,0.600,0.667,0.889,0.750,0.571
9,22547163.260,7,3,231,14,3,0,0,0,0.234,248,239,0.374,0.500,0.545,0.400,0.444,0.444,0.750,0.750,0.571,0.571,0.500,0.545,0.400,0.444,0.444,0.500,0.500,0.286,0.286
10,22547163.333,8,8,235,26,4,0,0,0,0.272,265,248,0.480,0.600,0.667,0.667,0.667,0.500,0.667,0.750,0.571,0.571,0.600,0.667,0.667,0.667,0.500,0.667,0.750,0.571,0.571
11,22547163.407,7,5,212,14,4,0,0,1,0.290,231,265,0.306,0.545,0.545,0.545,0.600,0.444,0.750,0.750,0.750,0.571,0.545,0.545,0.545,0.600,0.444,0.500,0.500,0.250,0.286
12,22547163.478,8,8,207,7,1,0,1,0,0.269,216,231,0.210,0.571,0.571,0.571,0.571,0.500,0.500,0.750,0.750,0.571,0.571,0.571,0.571,0.571,0.500,0.500,0.750,0.750,0.571
13,22547163.553,7,7,200,11,2,0,0,0,0.300,213,216,0.429,0.600,0.600,0.500,0.571,0.500,0.667,0.333,0.333,0.333,0.600,0.600,0.500,0.571,0.500,0.667,0.333,0.333,0.333
14,22547163.627,7,2,185,9,2,0,0,0,0.362,196,213,0.528,0.500,0.500,0.500,0.500,0.500,0.750,0.667,0.500,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.444,0.500,0.000
15,22547163.701,8,8,180,7,1,0,0,0,0.324,188,196,0.449,0.667,0.667,0.600,0.600,0.600,0.667,0.750,0.750,0.571,0.667,0.667,0.600,0.600,0.600,0.667,0.750,0.750,0.571
16,22547163.772,3,8,197,2,1,0,0,0,0.335,200,188,0.667,0.545,0.600,0.545,0.400,0.444,0.444,0.444,0.444,0.250,0.364,0.400,0.182,0.200,0.222,0.222,0.444,0.444,0.250
17,22547163.848,7,3,202,2,4,0,0,3,0.318,211,200,0.409,0.714,0.727,0.727,0.500,0.500,0.750,0.750,0.750,0.750,0.429,0.545,0.545,0.500,0.500,0.500,0.500,0.500,0.500
18,22547163.923,4,4,208,3,5,0,0,1,0.309,217,211,0.357,0.500,0.545,0.727,0.727,0.727,0.444,0.500,0.500,0.571,0.500,0.545,0.727,0.727,0.727,0.444,0.500,0.500,0.571
19,22547163.994,3,3,238,2,6,0,0,1,0.247,247,217,0.368,0.727,0.800,0.800,0.800,0.500,0.500,0.571,0.571,0.571,0.727,0.800,0.800,0.800,0.500,0.500,0.571,0.571,0.571
20,22547164.067,5,5,235,4,6,0,0,0,0.233,245,247,0.413,0.667,0.667,0.727,0.889,0.889,0.571,0.571,0.571,0.571,0.667,0.667,0.727,0.889,0.889,0.571,0.571,0.571,0.571
21,22547164.139,3,3,227,6,3,0,0,0,0.169,236,245,0.378,0.727,0.800,0.800,0.667,0.571,0.571,0.571,0.333,0.000,0.727,0.800,0.800,0.667,0.571,0.571,0.571,0.333,0.000
22,22547164.213,2,2,232,3,5,0,0,1,0.183,241,236,0.469,0.667,0.667,0.667,0.667,0.667,0.400,0.400,0.400,0.000,0.667,0.667,0.667,0.667,0.667,0.400,0.400,0.400,0.000
23,22547164.287,5,5,255,3,3,0,0,0,0.184,261,241,0.450,0.364,0.444,0.444,0.750,0.400,0.400,0.400,0.400,0.400,0.364,0.444,0.444,0.750,0.400,0.400,0.400,0.400,0.400
